Year MO DY HR MN BOUH
2013 04 05 00 05 20817.41
2013 04 05 00 06 20817.61
2013 04 05 00 07 20817.27
2013 04 05 00 08 20817.36
2013 04 05 00 09 20817.20
2013 04 05 00 10 20817.20
2013 04 05 00 11 20817.38
2013 04 05 00 12 20817.35
2013 04 05 00 13 20817.51
2013 04 05 00 14 20817.56
2013 04 05 00 15 20817.58
2013 04 05 00 16 20817.69
2013 04 05 00 17 20817.71
2013 04 05 00 18 20817.69
2013 04 05 00 19 20817.81
2013 04 05 00 20 20817.80
2013 04 05 00 21 20817.78
2013 04 05 00 22 20817.85
2013 04 05 00 23 20817.78
2013 04 05 00 24 20817.82
2013 04 05 00 25 20818.03
2013 04 05 00 26 20818.06
2013 04 05 00 27 20818.08
2013 04 05 00 28 20818.25
2013 04 05 00 29 20818.27
2013 04 05 00 30 20818.16
2013 04 05 00 31 20818.12
2013 04 05 00 32 20818.26
2013 04 05 00 33 20818.26
2013 04 05 00 34 20818.41
2013 04 05 00 35 20818.48
2013 04 05 00 36 20818.31
2013 04 05 00 37 20818.41
2013 04 05 00 38 20818.29
2013 04 05 00 39 20818.24
2013 04 05 00 40 20818.18
2013 04 05 00 41 20818.26
2013 04 05 00 42 20818.30
2013 04 05 00 43 20818.26
2013 04 05 00 44 20818.30
2013 04 05 00 45 20818.29
2013 04 05 00 46 20818.37
2013 04 05 00 47 20818.38
2013 04 05 00 48 20818.38
2013 04 05 00 49 20818.51
2013 04 05 00 50 20818.58
2013 04 05 00 51 20818.54
2013 04 05 00 52 20818.85
2013 04 05 00 53 20818.81
2013 04 05 00 54 20818.92
2013 04 05 00 55 20819.01
2013 04 05 00 56 20819.03
2013 04 05 00 57 20819.22
2013 04 05 00 58 20819.25
2013 04 05 00 59 20819.35
2013 04 05 01 00 20819.47
2013 04 05 01 01 20819.63
2013 04 05 01 02 20819.60
2013 04 05 01 03 20819.72
2013 04 05 01 04 20819.71
2013 04 05 01 05 20819.74
2013 04 05 01 06 20819.81
2013 04 05 01 07 20819.81
2013 04 05 01 08 20819.91
2013 04 05 01 09 20819.90
2013 04 05 01 10 20820.04
2013 04 05 01 11 20820.05
2013 04 05 01 12 20820.14
2013 04 05 01 13 20820.33
2013 04 05 01 14 20820.34
2013 04 05 01 15 20820.57
2013 04 05 01 16 20820.67
2013 04 05 01 17 20820.81
2013 04 05 01 18 20820.94
2013 04 05 01 19 20820.97
2013 04 05 01 20 20821.05
2013 04 05 01 21 20821.13
2013 04 05 01 22 20821.10
2013 04 05 01 23 20821.14
2013 04 05 01 24 20821.26
2013 04 05 01 25 20821.23
2013 04 05 01 26 20821.29
2013 04 05 01 27 20821.23
2013 04 05 01 28 20821.32
2013 04 05 01 29 20821.37
2013 04 05 01 30 20821.46
2013 04 05 01 31 20821.45
2013 04 05 01 32 20821.44
2013 04 05 01 33 20821.50
2013 04 05 01 34 20821.53
2013 04 05 01 35 20821.63
2013 04 05 01 36 20821.68
2013 04 05 01 37 20821.68
2013 04 05 01 38 20821.65
2013 04 05 01 39 20821.67
2013 04 05 01 40 20821.64
2013 04 05 01 41 20821.69
2013 04 05 01 42 20821.67
2013 04 05 01 43 20821.56
2013 04 05 01 44 20821.51
2013 04 05 01 45 20821.51
2013 04 05 01 46 20821.54
2013 04 05 01 47 20821.58
2013 04 05 01 48 20821.63
2013 04 05 01 49 20821.70
2013 04 05 01 50 20821.74
2013 04 05 01 51 20821.69
2013 04 05 01 52 20821.72
2013 04 05 01 53 20821.74
2013 04 05 01 54 20821.71
2013 04 05 01 55 20821.71
2013 04 05 01 56 20821.65
2013 04 05 01 57 20821.65
2013 04 05 01 58 20821.78
2013 04 05 01 59 20821.79
2013 04 05 02 00 20821.89
2013 04 05 02 01 20821.90
2013 04 05 02 02 20821.91
2013 04 05 02 03 20821.91
2013 04 05 02 04 20821.90
2013 04 05 02 05 20821.74
2013 04 05 02 06 20821.83
2013 04 05 02 07 20821.78
2013 04 05 02 08 20821.72
2013 04 05 02 09 20821.71
2013 04 05 02 10 20821.72
2013 04 05 02 11 20821.66
2013 04 05 02 12 20821.66
2013 04 05 02 13 20821.58
2013 04 05 02 14 20821.66
2013 04 05 02 15 20821.61
2013 04 05 02 16 20821.56
2013 04 05 02 17 20821.54
2013 04 05 02 18 20821.49
2013 04 05 02 19 20821.63
2013 04 05 02 20 20821.48
2013 04 05 02 21 20821.66
2013 04 05 02 22 20821.56
2013 04 05 02 23 20821.52
2013 04 05 02 24 20821.54
2013 04 05 02 25 20821.52
2013 04 05 02 26 20821.56
2013 04 05 02 27 20821.52
2013 04 05 02 28 20821.50
2013 04 05 02 29 20821.44
2013 04 05 02 30 20821.45
2013 04 05 02 31 20821.45
2013 04 05 02 32 20821.39
2013 04 05 02 33 20821.33
2013 04 05 02 34 20821.27
2013 04 05 02 35 20821.30
2013 04 05 02 36 20821.29
2013 04 05 02 37 20821.38
2013 04 05 02 38 20821.36
2013 04 05 02 39 20821.39
2013 04 05 02 40 20821.38
2013 04 05 02 41 20821.53
2013 04 05 02 42 20821.56
2013 04 05 02 43 20821.65
2013 04 05 02 44 20821.79
2013 04 05 02 45 20821.90
2013 04 05 02 46 20821.91
2013 04 05 02 47 20822.00
2013 04 05 02 48 20822.16
2013 04 05 02 49 20822.12
2013 04 05 02 50 20822.08
2013 04 05 02 51 20821.99
2013 04 05 02 52 20821.91
2013 04 05 02 53 20821.93
2013 04 05 02 54 20821.88
2013 04 05 02 55 20821.86
2013 04 05 02 56 20821.83
2013 04 05 02 57 20821.76
2013 04 05 02 58 20821.76
2013 04 05 02 59 20821.70
2013 04 05 03 00 20821.58
2013 04 05 03 01 20821.46
2013 04 05 03 02 20821.48
2013 04 05 03 03 20821.47
2013 04 05 03 04 20821.28
2013 04 05 03 05 20821.04
2013 04 05 03 06 20820.94
2013 04 05 03 07 20820.83
2013 04 05 03 08 20820.83
2013 04 05 03 09 20820.86
2013 04 05 03 10 20820.70
2013 04 05 03 11 20820.55
2013 04 05 03 12 20820.40
2013 04 05 03 13 20820.37
2013 04 05 03 14 20820.46
2013 04 05 03 15 20820.45
2013 04 05 03 16 20820.58
2013 04 05 03 17 20820.69
2013 04 05 03 18 20820.59
2013 04 05 03 19 20820.58
2013 04 05 03 20 20820.51
2013 04 05 03 21 20820.58
2013 04 05 03 22 20820.67
2013 04 05 03 23 20820.72
2013 04 05 03 24 20820.78
2013 04 05 03 25 20820.72
2013 04 05 03 26 20820.47
2013 04 05 03 27 20820.26
2013 04 05 03 28 20820.20
2013 04 05 03 29 20820.09
2013 04 05 03 30 20819.97
2013 04 05 03 31 20819.87
2013 04 05 03 32 20819.75
2013 04 05 03 33 20819.63
2013 04 05 03 34 20819.49
2013 04 05 03 35 20819.35
2013 04 05 03 36 20819.10
2013 04 05 03 37 20818.88
2013 04 05 03 38 20818.73
2013 04 05 03 39 20818.59
2013 04 05 03 40 20818.38
2013 04 05 03 41 20818.22
2013 04 05 03 42 20818.24
2013 04 05 03 43 20818.31
2013 04 05 03 44 20818.38
2013 04 05 03 45 20818.42
2013 04 05 03 46 20818.31
2013 04 05 03 47 20818.19
2013 04 05 03 48 20818.32
2013 04 05 03 49 20818.43
2013 04 05 03 50 20818.47
2013 04 05 03 51 20818.51
2013 04 05 03 52 20818.43
2013 04 05 03 53 20818.31
2013 04 05 03 54 20818.22
2013 04 05 03 55 20818.19
2013 04 05 03 56 20818.09
2013 04 05 03 57 20817.78
2013 04 05 03 58 20817.63
2013 04 05 03 59 20817.59
2013 04 05 04 00 20817.62
2013 04 05 04 01 20817.62
2013 04 05 04 02 20817.60
2013 04 05 04 03 20817.57
2013 04 05 04 04 20817.58
2013 04 05 04 05 20817.50
2013 04 05 04 06 20817.44
2013 04 05 04 07 20817.35
2013 04 05 04 08 20817.29
2013 04 05 04 09 20817.24
2013 04 05 04 10 20817.29
2013 04 05 04 11 20817.32
2013 04 05 04 12 20817.30
2013 04 05 04 13 20817.23
2013 04 05 04 14 20817.09
2013 04 05 04 15 20817.08
2013 04 05 04 16 20817.04
2013 04 05 04 17 20816.97
2013 04 05 04 18 20816.88
2013 04 05 04 19 20816.72
2013 04 05 04 20 20816.58
2013 04 05 04 21 20816.45
2013 04 05 04 22 20816.34
2013 04 05 04 23 20816.22
2013 04 05 04 24 20816.21
2013 04 05 04 25 20816.07
2013 04 05 04 26 20815.66
2013 04 05 04 27 20815.67
2013 04 05 04 28 20815.49
2013 04 05 04 29 20815.37
2013 04 05 04 30 20815.24
2013 04 05 04 31 20815.25
2013 04 05 04 32 20815.21
2013 04 05 04 33 20815.24
2013 04 05 04 34 20815.29
2013 04 05 04 35 20815.28
2013 04 05 04 36 20815.29
2013 04 05 04 37 20815.49
2013 04 05 04 38 20815.66
2013 04 05 04 39 20815.75
2013 04 05 04 40 20815.82
2013 04 05 04 41 20815.93
2013 04 05 04 42 20816.11
2013 04 05 04 43 20816.26
2013 04 05 04 44 20816.37
2013 04 05 04 45 20816.49
2013 04 05 04 46 20816.69
2013 04 05 04 47 20816.83
2013 04 05 04 48 20816.88
2013 04 05 04 49 20816.94
2013 04 05 04 50 20816.94
2013 04 05 04 51 20817.03
2013 04 05 04 52 20817.18
2013 04 05 04 53 20817.08
2013 04 05 04 54 20817.21
2013 04 05 04 55 20817.32
2013 04 05 04 56 20817.40
2013 04 05 04 57 20817.45
2013 04 05 04 58 20817.49
2013 04 05 04 59 20817.70
2013 04 05 05 00 20817.76
2013 04 05 05 01 20817.81
2013 04 05 05 02 20817.90
2013 04 05 05 03 20817.91
2013 04 05 05 04 20817.92
2013 04 05 05 05 20818.02
2013 04 05 05 06 20818.12
2013 04 05 05 07 20818.20
2013 04 05 05 08 20818.20
2013 04 05 05 09 20818.12
2013 04 05 05 10 20818.15
2013 04 05 05 11 20817.86
2013 04 05 05 12 20818.35
2013 04 05 05 13 20818.06
2013 04 05 05 14 20818.46
2013 04 05 05 15 20818.17
2013 04 05 05 16 20819.03
2013 04 05 05 17 20818.31
2013 04 05 05 18 20818.42
2013 04 05 05 19 20818.77
2013 04 05 05 20 20818.14
2013 04 05 05 21 20818.48
2013 04 05 05 22 20818.08
2013 04 05 05 23 20818.39
2013 04 05 05 24 20818.14
2013 04 05 05 25 20818.14
2013 04 05 05 26 20818.26
2013 04 05 05 27 20818.09
2013 04 05 05 28 20818.18
2013 04 05 05 29 20818.00
2013 04 05 05 30 20818.09
2013 04 05 05 31 20817.74
2013 04 05 05 32 20818.38
2013 04 05 05 33 20818.22
2013 04 05 05 34 20818.07
2013 04 05 05 35 20818.47
2013 04 05 05 36 20818.31
2013 04 05 05 37 20817.89
2013 04 05 05 38 20818.01
2013 04 05 05 39 20818.01
2013 04 05 05 40 20817.85
2013 04 05 05 41 20817.68
2013 04 05 05 42 20817.50
2013 04 05 05 43 20817.08
2013 04 05 05 44 20817.19
2013 04 05 05 45 20817.11
2013 04 05 05 46 20816.92
2013 04 05 05 47 20816.83
2013 04 05 05 48 20816.42
2013 04 05 05 49 20816.37
2013 04 05 05 50 20816.40
2013 04 05 05 51 20816.30
2013 04 05 05 52 20816.30
2013 04 05 05 53 20816.23
2013 04 05 05 54 20816.00
2013 04 05 05 55 20816.15
2013 04 05 05 56 20815.81
2013 04 05 05 57 20815.44
2013 04 05 05 58 20815.31
2013 04 05 05 59 20815.21
2013 04 05 06 00 20815.35
2013 04 05 06 01 20815.47
2013 04 05 06 02 20815.65
2013 04 05 06 03 20815.65
2013 04 05 06 04 20815.45
2013 04 05 06 05 20815.36
2013 04 05 06 06 20815.15
2013 04 05 06 07 20815.13
2013 04 05 06 08 20815.17
2013 04 05 06 09 20815.19
2013 04 05 06 10 20815.32
2013 04 05 06 11 20815.43
2013 04 05 06 12 20815.61
2013 04 05 06 13 20815.69
2013 04 05 06 14 20815.55
2013 04 05 06 15 20815.74
2013 04 05 06 16 20815.76
2013 04 05 06 17 20815.72
2013 04 05 06 18 20815.72
2013 04 05 06 19 20815.74
2013 04 05 06 20 20815.82
2013 04 05 06 21 20816.12
2013 04 05 06 22 20816.24
2013 04 05 06 23 20816.33
2013 04 05 06 24 20816.37
2013 04 05 06 25 20816.34
2013 04 05 06 26 20816.37
2013 04 05 06 27 20816.44
2013 04 05 06 28 20816.42
2013 04 05 06 29 20816.47
2013 04 05 06 30 20816.53
2013 04 05 06 31 20816.65
2013 04 05 06 32 20816.68
2013 04 05 06 33 20816.74
2013 04 05 06 34 20816.80
2013 04 05 06 35 20816.90
2013 04 05 06 36 20816.91
2013 04 05 06 37 20816.98
2013 04 05 06 38 20817.00
2013 04 05 06 39 20817.02
2013 04 05 06 40 20817.11
2013 04 05 06 41 20817.15
2013 04 05 06 42 20817.13
2013 04 05 06 43 20817.24
2013 04 05 06 44 20817.26
2013 04 05 06 45 20817.29
2013 04 05 06 46 20817.32
2013 04 05 06 47 20817.30
2013 04 05 06 48 20817.38
2013 04 05 06 49 20817.49
2013 04 05 06 50 20817.61
2013 04 05 06 51 20818.26
2013 04 05 06 52 20818.89
2013 04 05 06 53 20818.35
2013 04 05 06 54 20819.13
2013 04 05 06 55 20818.76
2013 04 05 06 56 20818.98
2013 04 05 06 57 20818.86
2013 04 05 06 58 20818.91
2013 04 05 06 59 20819.13
2013 04 05 07 00 20819.16
2013 04 05 07 01 20818.88
2013 04 05 07 02 20819.14
2013 04 05 07 03 20819.30
2013 04 05 07 04 20818.75
2013 04 05 07 05 20819.19
2013 04 05 07 06 20819.09
2013 04 05 07 07 20819.06
2013 04 05 07 08 20819.17
2013 04 05 07 09 20819.17
2013 04 05 07 10 20819.36
2013 04 05 07 11 20819.13
2013 04 05 07 12 20818.95
2013 04 05 07 13 20818.92
2013 04 05 07 14 20818.90
2013 04 05 07 15 20818.91
2013 04 05 07 16 20818.84
2013 04 05 07 17 20818.90
2013 04 05 07 18 20819.34
2013 04 05 07 19 20818.99
2013 04 05 07 20 20819.29
2013 04 05 07 21 20819.29
2013 04 05 07 22 20819.36
2013 04 05 07 23 20819.34
2013 04 05 07 24 20819.05
2013 04 05 07 25 20819.01
2013 04 05 07 26 20819.26
2013 04 05 07 27 20819.15
2013 04 05 07 28 20818.98
2013 04 05 07 29 20818.79
2013 04 05 07 30 20818.72
2013 04 05 07 31 20818.66
2013 04 05 07 32 20818.57
2013 04 05 07 33 20818.44
2013 04 05 07 34 20818.40
2013 04 05 07 35 20818.34
2013 04 05 07 36 20818.40
2013 04 05 07 37 20818.41
2013 04 05 07 38 20818.45
2013 04 05 07 39 20818.44
2013 04 05 07 40 20818.32
2013 04 05 07 41 20818.32
2013 04 05 07 42 20818.36
2013 04 05 07 43 20818.31
2013 04 05 07 44 20818.28
2013 04 05 07 45 20818.36
2013 04 05 07 46 20818.33
2013 04 05 07 47 20818.32
2013 04 05 07 48 20818.29
2013 04 05 07 49 20818.33
2013 04 05 07 50 20818.31
2013 04 05 07 51 20818.37
2013 04 05 07 52 20818.35
2013 04 05 07 53 20818.42
2013 04 05 07 54 20818.47
2013 04 05 07 55 20818.55
2013 04 05 07 56 20818.61
2013 04 05 07 57 20818.66
2013 04 05 07 58 20818.75
2013 04 05 07 59 20818.78
2013 04 05 08 00 20818.85
2013 04 05 08 01 20818.90
2013 04 05 08 02 20818.92
2013 04 05 08 03 20819.00
2013 04 05 08 04 20818.97
2013 04 05 08 05 20819.01
2013 04 05 08 06 20819.03
2013 04 05 08 07 20819.04
2013 04 05 08 08 20819.04
2013 04 05 08 09 20819.09
2013 04 05 08 10 20819.16
2013 04 05 08 11 20819.27
2013 04 05 08 12 20819.36
2013 04 05 08 13 20819.43
2013 04 05 08 14 20819.51
2013 04 05 08 15 20819.58
2013 04 05 08 16 20819.65
2013 04 05 08 17 20819.72
2013 04 05 08 18 20819.81
2013 04 05 08 19 20819.85
2013 04 05 08 20 20819.88
2013 04 05 08 21 20819.99
2013 04 05 08 22 20820.00
2013 04 05 08 23 20820.08
2013 04 05 08 24 20820.09
2013 04 05 08 25 20820.10
2013 04 05 08 26 20820.08
2013 04 05 08 27 20819.99
2013 04 05 08 28 20819.89
2013 04 05 08 29 20819.85
2013 04 05 08 30 20819.90
2013 04 05 08 31 20819.93
2013 04 05 08 32 20819.99
2013 04 05 08 33 20820.01
2013 04 05 08 34 20820.07
2013 04 05 08 35 20820.10
2013 04 05 08 36 20820.07
2013 04 05 08 37 20820.09
2013 04 05 08 38 20820.10
2013 04 05 08 39 20820.20
2013 04 05 08 40 20820.29
2013 04 05 08 41 20820.34
2013 04 05 08 42 20820.40
2013 04 05 08 43 20820.49
2013 04 05 08 44 20820.58
2013 04 05 08 45 20820.60
2013 04 05 08 46 20820.68
2013 04 05 08 47 20820.66
2013 04 05 08 48 20820.67
2013 04 05 08 49 20820.73
2013 04 05 08 50 20820.80
2013 04 05 08 51 20820.93
2013 04 05 08 52 20820.96
2013 04 05 08 53 20820.99
2013 04 05 08 54 20820.98
2013 04 05 08 55 20821.08
2013 04 05 08 56 20821.06
2013 04 05 08 57 20821.00
2013 04 05 08 58 20820.95
2013 04 05 08 59 20820.86
2013 04 05 09 00 20820.78
2013 04 05 09 01 20820.76
2013 04 05 09 02 20820.81
2013 04 05 09 03 20820.90
2013 04 05 09 04 20820.98
2013 04 05 09 05 20821.01
2013 04 05 09 06 20821.08
2013 04 05 09 07 20821.20
2013 04 05 09 08 20821.27
2013 04 05 09 09 20821.37
2013 04 05 09 10 20821.48
2013 04 05 09 11 20821.55
2013 04 05 09 12 20821.59
2013 04 05 09 13 20821.71
2013 04 05 09 14 20821.84
2013 04 05 09 15 20821.94
2013 04 05 09 16 20821.94
2013 04 05 09 17 20821.96
2013 04 05 09 18 20821.96
2013 04 05 09 19 20822.03
2013 04 05 09 20 20822.06
2013 04 05 09 21 20822.06
2013 04 05 09 22 20822.10
2013 04 05 09 23 20822.10
2013 04 05 09 24 20822.10
2013 04 05 09 25 20822.10
2013 04 05 09 26 20822.03
2013 04 05 09 27 20821.96
2013 04 05 09 28 20821.86
2013 04 05 09 29 20821.76
2013 04 05 09 30 20821.69
2013 04 05 09 31 20821.56
2013 04 05 09 32 20821.40
2013 04 05 09 33 20821.19
2013 04 05 09 34 20820.94
2013 04 05 09 35 20820.75
2013 04 05 09 36 20820.53
2013 04 05 09 37 20820.41
2013 04 05 09 38 20820.29
2013 04 05 09 39 20820.14
2013 04 05 09 40 20820.00
2013 04 05 09 41 20819.84
2013 04 05 09 42 20819.68
2013 04 05 09 43 20819.54
2013 04 05 09 44 20819.43
2013 04 05 09 45 20819.41
2013 04 05 09 46 20819.38
2013 04 05 09 47 20819.33
2013 04 05 09 48 20819.26
2013 04 05 09 49 20819.19
2013 04 05 09 50 20819.08
2013 04 05 09 51 20819.01
2013 04 05 09 52 20818.90
2013 04 05 09 53 20818.85
2013 04 05 09 54 20818.76
2013 04 05 09 55 20818.67
2013 04 05 09 56 20818.55
2013 04 05 09 57 20818.42
2013 04 05 09 58 20818.38
2013 04 05 09 59 20818.34
2013 04 05 10 00 20818.32
2013 04 05 10 01 20818.46
2013 04 05 10 02 20818.42
2013 04 05 10 03 20818.43
2013 04 05 10 04 20818.48
2013 04 05 10 05 20818.48
2013 04 05 10 06 20818.53
2013 04 05 10 07 20818.45
2013 04 05 10 08 20818.69
2013 04 05 10 09 20818.80
2013 04 05 10 10 20818.90
2013 04 05 10 11 20819.06
2013 04 05 10 12 20819.13
2013 04 05 10 13 20819.20
2013 04 05 10 14 20819.28
2013 04 05 10 15 20819.45
2013 04 05 10 16 20819.54
2013 04 05 10 17 20819.66
2013 04 05 10 18 20819.59
2013 04 05 10 19 20820.01
2013 04 05 10 20 20819.96
2013 04 05 10 21 20820.28
2013 04 05 10 22 20820.25
2013 04 05 10 23 20820.28
2013 04 05 10 24 20820.42
2013 04 05 10 25 20820.24
2013 04 05 10 26 20820.16
2013 04 05 10 27 20820.15
2013 04 05 10 28 20820.05
2013 04 05 10 29 20819.99
2013 04 05 10 30 20820.07
2013 04 05 10 31 20820.03
2013 04 05 10 32 20820.04
2013 04 05 10 33 20820.05
2013 04 05 10 34 20820.01
2013 04 05 10 35 20820.02
2013 04 05 10 36 20820.01
2013 04 05 10 37 20820.05
2013 04 05 10 38 20820.06
2013 04 05 10 39 20820.09
2013 04 05 10 40 20820.13
2013 04 05 10 41 20820.12
2013 04 05 10 42 20820.15
2013 04 05 10 43 20820.20
2013 04 05 10 44 20820.30
2013 04 05 10 45 20820.31
2013 04 05 10 46 20820.22
2013 04 05 10 47 20820.20
2013 04 05 10 48 20820.14
2013 04 05 10 49 20820.17
2013 04 05 10 50 20820.29
2013 04 05 10 51 20820.48
2013 04 05 10 52 20820.64
2013 04 05 10 53 20820.68
2013 04 05 10 54 20820.69
2013 04 05 10 55 20820.74
2013 04 05 10 56 20820.82
2013 04 05 10 57 20820.87
2013 04 05 10 58 20820.91
2013 04 05 10 59 20820.98
2013 04 05 11 00 20821.01
2013 04 05 11 01 20821.08
2013 04 05 11 02 20821.07
2013 04 05 11 03 20821.18
2013 04 05 11 04 20821.25
2013 04 05 11 05 20821.35
2013 04 05 11 06 20821.41
2013 04 05 11 07 20821.45
2013 04 05 11 08 20821.47
2013 04 05 11 09 20821.45
2013 04 05 11 10 20821.42
2013 04 05 11 11 20821.39
2013 04 05 11 12 20821.37
2013 04 05 11 13 20821.38
2013 04 05 11 14 20821.33
2013 04 05 11 15 20821.33
2013 04 05 11 16 20821.33
2013 04 05 11 17 20821.29
2013 04 05 11 18 20821.25
2013 04 05 11 19 20821.13
2013 04 05 11 20 20821.09
2013 04 05 11 21 20821.15
2013 04 05 11 22 20821.22
2013 04 05 11 23 20821.21
2013 04 05 11 24 20821.18
2013 04 05 11 25 20821.14
2013 04 05 11 26 20821.16
2013 04 05 11 27 20821.29
2013 04 05 11 28 20821.25
2013 04 05 11 29 20821.26
2013 04 05 11 30 20821.09
2013 04 05 11 31 20821.08
2013 04 05 11 32 20821.02
2013 04 05 11 33 20821.07
2013 04 05 11 34 20820.99
2013 04 05 11 35 20820.89
2013 04 05 11 36 20820.81
2013 04 05 11 37 20820.79
2013 04 05 11 38 20820.83
2013 04 05 11 39 20820.89
2013 04 05 11 40 20820.96
2013 04 05 11 41 20821.10
2013 04 05 11 42 20821.20
2013 04 05 11 43 20821.31
2013 04 05 11 44 20821.47
2013 04 05 11 45 20821.50
2013 04 05 11 46 20821.63
2013 04 05 11 47 20821.74
2013 04 05 11 48 20821.71
2013 04 05 11 49 20821.72
2013 04 05 11 50 20821.74
2013 04 05 11 51 20821.62
2013 04 05 11 52 20821.64
2013 04 05 11 53 20821.67
2013 04 05 11 54 20821.52
2013 04 05 11 55 20821.45
2013 04 05 11 56 20821.49
2013 04 05 11 57 20821.22
2013 04 05 11 58 20821.23
2013 04 05 11 59 20821.29
2013 04 05 12 00 20821.04
2013 04 05 12 01 20821.23
2013 04 05 12 02 20821.00
2013 04 05 12 03 20821.02
2013 04 05 12 04 20821.07
2013 04 05 12 05 20821.04
2013 04 05 12 06 20821.03
2013 04 05 12 07 20820.96
2013 04 05 12 08 20821.11
2013 04 05 12 09 20821.04
2013 04 05 12 10 20821.21
2013 04 05 12 11 20821.17
2013 04 05 12 12 20821.36
2013 04 05 12 13 20821.39
2013 04 05 12 14 20821.59
2013 04 05 12 15 20821.73
2013 04 05 12 16 20821.89
2013 04 05 12 17 20821.97
2013 04 05 12 18 20822.10
2013 04 05 12 19 20822.20
2013 04 05 12 20 20822.34
2013 04 05 12 21 20822.58
2013 04 05 12 22 20822.38
2013 04 05 12 23 20822.61
2013 04 05 12 24 20822.82
2013 04 05 12 25 20822.77
2013 04 05 12 26 20823.01
2013 04 05 12 27 20823.04
2013 04 05 12 28 20823.17
2013 04 05 12 29 20823.28
2013 04 05 12 30 20823.22
2013 04 05 12 31 20823.11
2013 04 05 12 32 20823.18
2013 04 05 12 33 20823.12
2013 04 05 12 34 20823.15
2013 04 05 12 35 20823.16
2013 04 05 12 36 20823.24
2013 04 05 12 37 20823.14
2013 04 05 12 38 20823.17
2013 04 05 12 39 20823.21
2013 04 05 12 40 20823.15
2013 04 05 12 41 20823.10
2013 04 05 12 42 20823.11
2013 04 05 12 43 20823.09
2013 04 05 12 44 20823.10
2013 04 05 12 45 20823.11
2013 04 05 12 46 20823.07
2013 04 05 12 47 20823.16
2013 04 05 12 48 20823.22
2013 04 05 12 49 20823.21
2013 04 05 12 50 20823.19
2013 04 05 12 51 20823.26
2013 04 05 12 52 20823.23
2013 04 05 12 53 20823.31
2013 04 05 12 54 20823.30
2013 04 05 12 55 20823.29
2013 04 05 12 56 20823.30
2013 04 05 12 57 20823.26
2013 04 05 12 58 20823.29
2013 04 05 12 59 20823.36
2013 04 05 13 00 20823.48
2013 04 05 13 01 20823.56
2013 04 05 13 02 20823.62
2013 04 05 13 03 20823.68
2013 04 05 13 04 20823.85
2013 04 05 13 05 20823.91
2013 04 05 13 06 20824.00
2013 04 05 13 07 20824.04
2013 04 05 13 08 20824.10
2013 04 05 13 09 20824.14
2013 04 05 13 10 20824.13
2013 04 05 13 11 20824.08
2013 04 05 13 12 20824.04
2013 04 05 13 13 20823.95
2013 04 05 13 14 20823.88
2013 04 05 13 15 20823.81
2013 04 05 13 16 20823.64
2013 04 05 13 17 20823.48
2013 04 05 13 18 20823.31
2013 04 05 13 19 20823.20
2013 04 05 13 20 20823.02
2013 04 05 13 21 20822.75
2013 04 05 13 22 20822.58
2013 04 05 13 23 20822.43
2013 04 05 13 24 20822.33
2013 04 05 13 25 20822.27
2013 04 05 13 26 20822.15
2013 04 05 13 27 20821.98
2013 04 05 13 28 20821.82
2013 04 05 13 29 20821.67
2013 04 05 13 30 20821.55
2013 04 05 13 31 20821.46
2013 04 05 13 32 20821.34
2013 04 05 13 33 20821.27
2013 04 05 13 34 20821.19
2013 04 05 13 35 20821.12
2013 04 05 13 36 20821.09
2013 04 05 13 37 20821.04
2013 04 05 13 38 20820.98
2013 04 05 13 39 20820.92
2013 04 05 13 40 20820.84
2013 04 05 13 41 20820.78
2013 04 05 13 42 20820.75
2013 04 05 13 43 20820.72
2013 04 05 13 44 20820.72
2013 04 05 13 45 20820.64
2013 04 05 13 46 20820.53
2013 04 05 13 47 20820.52
2013 04 05 13 48 20820.42
2013 04 05 13 49 20820.31
2013 04 05 13 50 20820.16
2013 04 05 13 51 20819.99
2013 04 05 13 52 20819.79
2013 04 05 13 53 20819.58
2013 04 05 13 54 20819.32
2013 04 05 13 55 20819.14
2013 04 05 13 56 20818.92
2013 04 05 13 57 20818.72
2013 04 05 13 58 20818.58
2013 04 05 13 59 20818.38
2013 04 05 14 00 20818.19
2013 04 05 14 01 20818.04
2013 04 05 14 02 20817.92
2013 04 05 14 03 20817.79
2013 04 05 14 04 20817.74
2013 04 05 14 05 20817.66
2013 04 05 14 06 20817.55
2013 04 05 14 07 20817.51
2013 04 05 14 08 20817.45
2013 04 05 14 09 20817.35
2013 04 05 14 10 20817.21
2013 04 05 14 11 20817.13
2013 04 05 14 12 20817.04
2013 04 05 14 13 20816.89
2013 04 05 14 14 20816.81
2013 04 05 14 15 20816.74
2013 04 05 14 16 20816.66
2013 04 05 14 17 20816.56
2013 04 05 14 18 20816.51
2013 04 05 14 19 20816.41
2013 04 05 14 20 20816.33
2013 04 05 14 21 20816.20
